sector,country,year,GH emissions
Energy Industries,Lithuania,2009,4782.0
Energy Industries,Lithuania,2010,5329.02
Energy Industries,Lithuania,2011,4461.29
Energy Industries,Lithuania,2012,4410.6
Energy Industries,Lithuania,2013,3851.17
Energy Industries,Lithuania,2014,3177.04
Energy Industries,Lithuania,2015,3153.89
Energy Industries,Lithuania,2016,2954.59
Energy Industries,Lithuania,2017,2571.65
Energy Industries,Lithuania,2018,2446.43
Energy Industries,Lithuania,2019,2277.78
Energy Industries,Lithuania,2020,2646.32
Energy Industries,Lithuania,2021,2784.12
Energy Industries,Luxembourg,1990,34.82
Energy Industries,Luxembourg,1991,36.43
Energy Industries,Luxembourg,1992,36.33
Energy Industries,Luxembourg,1993,38.48
Energy Industries,Luxembourg,1994,41.48
Energy Industries,Luxembourg,1995,103.76
Energy Industries,Luxembourg,1996,93.09
Energy Industries,Luxembourg,1997,105.8
Energy Industries,Luxembourg,1998,148.31
Energy Industries,Luxembourg,1999,168.5
Energy Industries,Luxembourg,2000,117.86
Energy Industries,Luxembourg,2001,282.93
Energy Industries,Luxembourg,2002,1029.23
Energy Industries,Luxembourg,2003,1033.45
Energy Industries,Luxembourg,2004,1255.51
Energy Industries,Luxembourg,2005,1237.29
Energy Industries,Luxembourg,2006,1299.85
Energy Industries,Luxembourg,2007,1174.34
Energy Industries,Luxembourg,2008,987.03
Energy Industries,Luxembourg,2009,1188.09
Energy Industries,Luxembourg,2010,1204.58
Energy Industries,Luxembourg,2011,1011.43
Energy Industries,Luxembourg,2012,1054.82
Energy Industries,Luxembourg,2013,707.31
Energy Industries,Luxembourg,2014,679.38
Energy Industries,Luxembourg,2015,471.48
Energy Industries,Luxembourg,2016,266.26
Energy Industries,Luxembourg,2017,256.62
Energy Industries,Luxembourg,2018,233.26
Energy Industries,Luxembourg,2019,218.05
Energy Industries,Luxembourg,2020,215.07
Energy Industries,Luxembourg,2021,222.0
Energy Industries,Mexico,1990,108044.71
Energy Industries,Mexico,1991,110800.49
Energy Industries,Mexico,1992,109746.9
Energy Industries,Mexico,1993,108237.32
Energy Industries,Mexico,1994,124245.59
Energy Industries,Mexico,1995,114468.9
Energy Industries,Mexico,1996,117779.16
Energy Industries,Mexico,1997,126769.28
Energy Industries,Mexico,1998,141046.28
Energy Industries,Mexico,1999,139123.55
Energy Industries,Mexico,2000,152368.05
Energy Industries,Mexico,2001,156577.31
Energy Industries,Mexico,2002,155890.0
Energy Industries,Mexico,2003,162845.57
Energy Industries,Mexico,2004,160103.85
Energy Industries,Mexico,2005,169486.96
Energy Industries,Mexico,2006,160559.74
Energy Industries,Mexico,2007,163769.1
Energy Industries,Mexico,2008,161263.41
Energy Industries,Mexico,2009,173303.27
Energy Industries,Mexico,2010,173516.78
Energy Industries,Mexico,2011,186845.42
Energy Industries,Mexico,2012,195799.27
Energy Industries,Mexico,2013,192591.53
Energy Industries,Mexico,2014,187220.81
Energy Industries,Mexico,2015,185361.72
Energy Industries,Mexico,2016,212006.56
Energy Industries,Mexico,2017,200206.87
Energy Industries,Mexico,2018,199248.87
Energy Industries,Mexico,2019,203294.2
Energy Industries,Mexico,2020,
Energy Industries,Mexico,2021,
Energy Industries,Netherlands,1990,53356.0
Energy Industries,Netherlands,1991,54087.43
Energy Industries,Netherlands,1992,54056.54
Energy Industries,Netherlands,1993,56436.52
Energy Industries,Netherlands,1994,60416.15
Energy Industries,Netherlands,1995,62716.8
Energy Industries,Netherlands,1996,63754.39
Energy Industries,Netherlands,1997,64328.57
Energy Industries,Netherlands,1998,66709.3
Energy Industries,Netherlands,1999,62998.5
Energy Industries,Netherlands,2000,64636.08
Energy Industries,Netherlands,2001,68544.01
Energy Industries,Netherlands,2002,67806.93
Energy Industries,Netherlands,2003,69260.05
Energy Industries,Netherlands,2004,70957.37
Energy Industries,Netherlands,2005,68221.1
Energy Industries,Netherlands,2006,63306.91
Energy Industries,Netherlands,2007,65995.65
Energy Industries,Netherlands,2008,66240.64
Energy Industries,Netherlands,2009,65051.79
Energy Industries,Netherlands,2010,67545.96
Energy Industries,Netherlands,2011,63392.34
Energy Industries,Netherlands,2012,60020.39
Energy Industries,Netherlands,2013,60389.01
Energy Industries,Netherlands,2014,64499.85
Energy Industries,Netherlands,2015,69604.48
Energy Industries,Netherlands,2016,67698.97
Energy Industries,Netherlands,2017,63306.93
Energy Industries,Netherlands,2018,59629.6
Energy Industries,Netherlands,2019,57065.05
Energy Industries,Netherlands,2020,47273.66
Energy Industries,Netherlands,2021,47387.31
Energy Industries,New Zealand,1990,5986.88
Energy Industries,New Zealand,1991,6096.84
Energy Industries,New Zealand,1992,7588.37
Energy Industries,New Zealand,1993,6647.79
Energy Industries,New Zealand,1994,5519.72
Energy Industries,New Zealand,1995,4782.65
Energy Industries,New Zealand,1996,5532.45
Energy Industries,New Zealand,1997,7137.03
Energy Industries,New Zealand,1998,5522.79
Energy Industries,New Zealand,1999,6754.92
Energy Industries,New Zealand,2000,6394.99
Energy Industries,New Zealand,2001,7884.28
Energy Industries,New Zealand,2002,7100.99
Energy Industries,New Zealand,2003,8428.52
Energy Industries,New Zealand,2004,8039.1
Energy Industries,New Zealand,2005,10085.25
Energy Industries,New Zealand,2006,9970.81
Energy Industries,New Zealand,2007,8313.06
Energy Industries,New Zealand,2008,9590.32
Energy Industries,New Zealand,2009,7359.83
Energy Industries,New Zealand,2010,6704.73
Energy Industries,New Zealand,2011,6283.36
Energy Industries,New Zealand,2012,7743.41
Energy Industries,New Zealand,2013,6424.57
Energy Industries,New Zealand,2014,5484.39
Energy Industries,New Zealand,2015,5299.33
Energy Industries,New Zealand,2016,4199.03
Energy Industries,New Zealand,2017,4786.85
Energy Industries,New Zealand,2018,4652.5
Energy Industries,New Zealand,2019,5449.26
Energy Industries,New Zealand,2020,5574.64
Energy Industries,New Zealand,2021,5399.55
Energy Industries,Norway,1990,7192.47
Energy Industries,Norway,1991,7556.4
Energy Industries,Norway,1992,8125.67
Energy Industries,Norway,1993,8401.69
Energy Industries,Norway,1994,9129.87
Energy Industries,Norway,1995,9038.97
Energy Industries,Norway,1996,9919.56
Energy Industries,Norway,1997,10277.3
Energy Industries,Norway,1998,9971.12
Energy Industries,Norway,1999,9922.16
Energy Industries,Norway,2000,10849.43
Energy Industries,Norway,2001,12072.45
Energy Industries,Norway,2002,12331.16
Energy Industries,Norway,2003,13010.25
Energy Industries,Norway,2004,13104.22
Energy Industries,Norway,2005,13348.26
Energy Industries,Norway,2006,13305.26
Energy Industries,Norway,2007,13658.03
Energy Industries,Norway,2008,13687.09
Energy Industries,Norway,2009,14647.29
Energy Industries,Norway,2010,14855.58
Energy Industries,Norway,2011,14438.22
Energy Industries,Norway,2012,14116.58
Energy Industries,Norway,2013,14161.22
Energy Industries,Norway,2014,14859.16
Energy Industries,Norway,2015,15357.0
Energy Industries,Norway,2016,14884.59
Energy Industries,Norway,2017,15219.53
Energy Industries,Norway,2018,15097.38
Energy Industries,Norway,2019,14948.88
Energy Industries,Norway,2020,14239.92
Energy Industries,Norway,2021,13269.91
Energy Industries,Poland,1990,235229.43
Energy Industries,Poland,1991,229353.19
Energy Industries,Poland,1992,221043.88
Energy Industries,Poland,1993,207867.46
Energy Industries,Poland,1994,206136.46
Energy Industries,Poland,1995,191213.86
Energy Industries,Poland,1996,198505.76
Energy Industries,Poland,1997,191841.12
Energy Industries,Poland,1998,184704.56
Energy Industries,Poland,1999,178919.79
Energy Industries,Poland,2000,176587.38
Energy Industries,Poland,2001,177985.35
Energy Industries,Poland,2002,171889.37
Energy Industries,Poland,2003,180487.6
Energy Industries,Poland,2004,179837.91
Energy Industries,Poland,2005,178362.41
Energy Industries,Poland,2006,184107.67
Energy Industries,Poland,2007,180316.76
Energy Industries,Poland,2008,174785.31
Energy Industries,Poland,2009,167259.26
Energy Industries,Poland,2010,173529.26
Energy Industries,Poland,2011,174850.35
Energy Industries,Poland,2012,169748.72
Energy Industries,Poland,2013,170339.8
Energy Industries,Poland,2014,160942.61
Energy Industries,Poland,2015,163700.19
Energy Industries,Poland,2016,163531.61
Energy Industries,Poland,2017,165252.28
Energy Industries,Poland,2018,163302.55
Energy Industries,Poland,2019,150547.61
Energy Industries,Poland,2020,139603.24
Energy Industries,Poland,2021,160223.08
Energy Industries,Portugal,1990,16415.43
Energy Industries,Portugal,1991,17142.38
Energy Industries,Portugal,1992,20142.8
Energy Industries,Portugal,1993,18176.36
Energy Industries,Portugal,1994,17391.68
Energy Industries,Portugal,1995,20057.83
Energy Industries,Portugal,1996,16030.9
Energy Industries,Portugal,1997,16780.51
Energy Industries,Portugal,1998,19390.01
Energy Industries,Portugal,1999,25517.19
Energy Industries,Portugal,2000,21687.06
Energy Industries,Portugal,2001,22102.63
Energy Industries,Portugal,2002,25514.33
Energy Industries,Portugal,2003,20990.61
Energy Industries,Portugal,2004,22486.01
Energy Industries,Portugal,2005,25508.13
Energy Industries,Portugal,2006,22527.98
Energy Industries,Portugal,2007,19873.7
Energy Industries,Portugal,2008,19280.48
Energy Industries,Portugal,2009,19430.81
Energy Industries,Portugal,2010,14525.26
Energy Industries,Portugal,2011,16511.35
Energy Industries,Portugal,2012,17466.71
Energy Industries,Portugal,2013,15234.11
Energy Industries,Portugal,2014,14550.39
Energy Industries,Portugal,2015,18385.15
Energy Industries,Portugal,2016,17385.95
Energy Industries,Portugal,2017,21293.34
Energy Industries,Portugal,2018,17858.79
Energy Industries,Portugal,2019,13002.09
Energy Industries,Portugal,2020,10375.31
Energy Industries,Portugal,2021,8205.89
Energy Industries,Slovak Republic,1990,18959.4
Energy Industries,Slovak Republic,1991,15942.05
Energy Industries,Slovak Republic,1992,13917.27
Energy Industries,Slovak Republic,1993,12719.93
Energy Industries,Slovak Republic,1994,11949.09
Energy Industries,Slovak Republic,1995,11741.91
Energy Industries,Slovak Republic,1996,11779.52
Energy Industries,Slovak Republic,1997,11623.73
Energy Industries,Slovak Republic,1998,11613.52
Energy Industries,Slovak Republic,1999,11805.72
Energy Industries,Slovak Republic,2000,12108.22
Energy Industries,Slovak Republic,2001,13245.67
Energy Industries,Slovak Republic,2002,12450.53
Energy Industries,Slovak Republic,2003,13016.37
Energy Industries,Slovak Republic,2004,12674.59
Energy Industries,Slovak Republic,2005,11761.65
Energy Industries,Slovak Republic,2006,11242.68
Energy Industries,Slovak Republic,2007,10479.55
Energy Industries,Slovak Republic,2008,10531.65
Energy Industries,Slovak Republic,2009,9454.88
Energy Industries,Slovak Republic,2010,9176.81
Energy Industries,Slovak Republic,2011,9297.69
Energy Industries,Slovak Republic,2012,8881.5
Energy Industries,Slovak Republic,2013,8348.84
Energy Industries,Slovak Republic,2014,7205.33
Energy Industries,Slovak Republic,2015,7710.7
Energy Industries,Slovak Republic,2016,7638.25
Energy Industries,Slovak Republic,2017,7613.82
Energy Industries,Slovak Republic,2018,7428.22
Energy Industries,Slovak Republic,2019,7065.45
Energy Industries,Slovak Republic,2020,6445.24
Energy Industries,Slovak Republic,2021,6992.67
Energy Industries,Slovenia,1990,6374.26
Energy Industries,Slovenia,1991,5429.99
Energy Industries,Slovenia,1992,5963.14
Energy Industries,Slovenia,1993,5753.26
Energy Industries,Slovenia,1994,5535.27
Energy Industries,Slovenia,1995,5724.18
Energy Industries,Slovenia,1996,5326.84
Energy Industries,Slovenia,1997,5746.74
Energy Industries,Slovenia,1998,5986.07
Energy Industries,Slovenia,1999,5287.45
Energy Industries,Slovenia,2000,5592.96
Energy Industries,Slovenia,2001,6310.54
Energy Industries,Slovenia,2002,6563.2
Energy Industries,Slovenia,2003,6289.99
Energy Industries,Slovenia,2004,6422.24
Energy Industries,Slovenia,2005,6449.28
Energy Industries,Slovenia,2006,6505.65
Energy Industries,Slovenia,2007,6726.9
Energy Industries,Slovenia,2008,6500.18
Energy Industries,Slovenia,2009,6216.7
Energy Industries,Slovenia,2010,6346.73
Energy Industries,Slovenia,2011,6366.05
Energy Industries,Slovenia,2012,6058.82
Energy Industries,Slovenia,2013,5778.78
Energy Industries,Slovenia,2014,4452.26
Energy Industries,Slovenia,2015,4565.79
Energy Industries,Slovenia,2016,4934.8
Energy Industries,Slovenia,2017,4920.89
Energy Industries,Slovenia,2018,4806.0
Energy Industries,Slovenia,2019,4579.6
Energy Industries,Slovenia,2020,4514.77
Energy Industries,Slovenia,2021,4198.37
Energy Industries,Spain,1990,78851.48
Energy Industries,Spain,1991,79268.02
Energy Industries,Spain,1992,86553.32
Energy Industries,Spain,1993,80638.14
Energy Industries,Spain,1994,80362.08
Energy Industries,Spain,1995,86127.06
Energy Industries,Spain,1996,73088.12
Energy Industries,Spain,1997,85532.32
Energy Industries,Spain,1998,85119.53
Energy Industries,Spain,1999,100404.35
Energy Industries,Spain,2000,104951.71
Energy Industries,Spain,2001,99166.05
Energy Industries,Spain,2002,113247.0
Energy Industries,Spain,2003,106090.59
Energy Industries,Spain,2004,115836.82
Energy Industries,Spain,2005,125694.36
Energy Industries,Spain,2006,120865.81
Energy Industries,Spain,2007,126530.02
Energy Industries,Spain,2008,109140.46
Energy Industries,Spain,2009,91590.18
Energy Industries,Spain,2010,74440.17
Energy Industries,Spain,2011,87134.62
Energy Industries,Spain,2012,92260.46
Energy Industries,Spain,2013,72045.7
Energy Industries,Spain,2014,75256.11
Energy Industries,Spain,2015,85216.65
Energy Industries,Spain,2016,69891.88
Energy Industries,Spain,2017,80012.99
Energy Industries,Spain,2018,70730.93
Energy Industries,Spain,2019,55263.33
Energy Industries,Spain,2020,40797.02
Energy Industries,Spain,2021,41246.85
Energy Industries,Sweden,1990,9857.85
Energy Industries,Sweden,1991,10798.14
Energy Industries,Sweden,1992,11394.17
Energy Industries,Sweden,1993,11545.03
Energy Industries,Sweden,1994,12016.5
Energy Industries,Sweden,1995,11258.93
Energy Industries,Sweden,1996,15718.53
Energy Industries,Sweden,1997,11042.35
Energy Industries,Sweden,1998,12071.75
Energy Industries,Sweden,1999,10366.3
Energy Industries,Sweden,2000,8878.69
Energy Industries,Sweden,2001,10397.81
Energy Industries,Sweden,2002,11318.21
Energy Industries,Sweden,2003,12463.8
Energy Industries,Sweden,2004,11529.16
Energy Industries,Sweden,2005,10645.18
Energy Industries,Sweden,2006,10700.73
Energy Industries,Sweden,2007,10169.36
Energy Industries,Sweden,2008,10075.51
Energy Industries,Sweden,2009,10466.38
Energy Industries,Sweden,2010,12965.07
Energy Industries,Sweden,2011,10604.46
Energy Industries,Sweden,2012,10205.9
Energy Industries,Sweden,2013,9756.89
Energy Industries,Sweden,2014,8855.03
Energy Industries,Sweden,2015,8647.3
Energy Industries,Sweden,2016,9386.72
Energy Industries,Sweden,2017,9094.55
Energy Industries,Sweden,2018,9501.31
Energy Industries,Sweden,2019,8143.75
Energy Industries,Sweden,2020,7548.46
Energy Industries,Sweden,2021,8960.71
Energy Industries,Switzerland,1990,2514.2
Energy Industries,Switzerland,1991,2797.28
Energy Industries,Switzerland,1992,2890.57
Energy Industries,Switzerland,1993,2559.67
Energy Industries,Switzerland,1994,2601.84
Energy Industries,Switzerland,1995,2639.36
Energy Industries,Switzerland,1996,2857.46
Energy Industries,Switzerland,1997,2857.87
Energy Industries,Switzerland,1998,3220.4
Energy Industries,Switzerland,1999,3245.61
Energy Industries,Switzerland,2000,3168.62
Energy Industries,Switzerland,2001,3310.29
Energy Industries,Switzerland,2002,3386.93
Energy Industries,Switzerland,2003,3384.1
Energy Industries,Switzerland,2004,3679.52
Energy Industries,Switzerland,2005,3813.01
Energy Industries,Switzerland,2006,4028.67
Energy Industries,Switzerland,2007,3715.87
Energy Industries,Switzerland,2008,3833.92
Energy Industries,Switzerland,2009,3670.57
Energy Industries,Switzerland,2010,3842.55
Energy Industries,Switzerland,2011,3594.88
Energy Industries,Switzerland,2012,3637.15
Energy Industries,Switzerland,2013,3729.29
Energy Industries,Switzerland,2014,3599.55
Energy Industries,Switzerland,2015,3286.55
Energy Industries,Switzerland,2016,3371.29
Energy Industries,Switzerland,2017,3290.36
Energy Industries,Switzerland,2018,3352.41
Energy Industries,Switzerland,2019,3362.34
Energy Industries,Switzerland,2020,3271.0
Energy Industries,Switzerland,2021,3221.02
Energy Industries,Türkiye,1990,37187.5
Energy Industries,Türkiye,1991,38788.85
Energy Industries,Türkiye,1992,43320.56
Energy Industries,Türkiye,1993,42733.31
Energy Industries,Türkiye,1994,49040.04
Energy Industries,Türkiye,1995,50439.83
