sector,country,year,GH emissions
Energy Industries,Latvia,2011,2 093.61
Energy Industries,Latvia,2012,1 878.05
Energy Industries,Latvia,2013,1 949.47
Energy Industries,Latvia,2014,1 693.99
Energy Industries,Latvia,2015,1 772.42
Energy Industries,Latvia,2016,1 854.38
Energy Industries,Latvia,2017,1 547.69
Energy Industries,Latvia,2018,1 931.87
Energy Industries,Latvia,2019,1 823.70
Energy Industries,Latvia,2020,1 367.32
Energy Industries,Latvia,2021,1 436.64
Energy Industries,Lithuania,1990,13 551.53
Energy Industries,Lithuania,1991,14 624.13
Energy Industries,Lithuania,1992,8 604.27
Energy Industries,Lithuania,1993,7 283.40
Energy Industries,Lithuania,1994,7 234.68
Energy Industries,Lithuania,1995,6 373.40
Energy Industries,Lithuania,1996,7 055.20
Energy Industries,Lithuania,1997,6 497.62
Energy Industries,Lithuania,1998,7 307.32
Energy Industries,Lithuania,1999,5 915.46
Energy Industries,Lithuania,2000,5 055.61
Energy Industries,Lithuania,2001,5 532.29
Energy Industries,Lithuania,2002,5 349.99
Energy Industries,Lithuania,2003,5 223.40
Energy Industries,Lithuania,2004,5 398.91
Energy Industries,Lithuania,2005,5 655.35
Energy Industries,Lithuania,2006,5 202.42
Energy Industries,Lithuania,2007,4 736.44
Energy Industries,Lithuania,2008,4 803.98
Energy Industries,Lithuania,2009,4 782.00
Energy Industries,Lithuania,2010,5 329.02
Energy Industries,Lithuania,2011,4 461.29
Energy Industries,Lithuania,2012,4 410.60
Energy Industries,Lithuania,2013,3 851.17
Energy Industries,Lithuania,2014,3 177.04
Energy Industries,Lithuania,2015,3 153.89
Energy Industries,Lithuania,2016,2 954.59
Energy Industries,Lithuania,2017,2 571.65
Energy Industries,Lithuania,2018,2 446.43
Energy Industries,Lithuania,2019,2 277.78
Energy Industries,Lithuania,2020,2 646.32
Energy Industries,Lithuania,2021,2 784.12
Energy Industries,Luxembourg,1990,34.82
Energy Industries,Luxembourg,1991,36.43
Energy Industries,Luxembourg,1992,36.33
Energy Industries,Luxembourg,1993,38.48
Energy Industries,Luxembourg,1994,41.48
Energy Industries,Luxembourg,1995,103.76
Energy Industries,Luxembourg,1996,93.09
Energy Industries,Luxembourg,1997,105.80
Energy Industries,Luxembourg,1998,148.31
Energy Industries,Luxembourg,1999,168.50
Energy Industries,Luxembourg,2000,117.86
Energy Industries,Luxembourg,2001,282.93
Energy Industries,Luxembourg,2002,1 029.23
Energy Industries,Luxembourg,2003,1 033.45
Energy Industries,Luxembourg,2004,1 255.51
Energy Industries,Luxembourg,2005,1 237.29
Energy Industries,Luxembourg,2006,1 299.85
Energy Industries,Luxembourg,2007,1 174.34
Energy Industries,Luxembourg,2008,987.03
Energy Industries,Luxembourg,2009,1 188.09
Energy Industries,Luxembourg,2010,1 204.58
Energy Industries,Luxembourg,2011,1 011.43
Energy Industries,Luxembourg,2012,1 054.82
Energy Industries,Luxembourg,2013,707.31
Energy Industries,Luxembourg,2014,679.38
Energy Industries,Luxembourg,2015,471.48
Energy Industries,Luxembourg,2016,266.26
Energy Industries,Luxembourg,2017,256.62
Energy Industries,Luxembourg,2018,233.26
Energy Industries,Luxembourg,2019,218.05
Energy Industries,Luxembourg,2020,215.07
Energy Industries,Luxembourg,2021,222.00
Energy Industries,Mexico,1990,108 044.71
Energy Industries,Mexico,1991,110 800.49
Energy Industries,Mexico,1992,109 746.90
Energy Industries,Mexico,1993,108 237.32
Energy Industries,Mexico,1994,124 245.59
Energy Industries,Mexico,1995,114 468.90
Energy Industries,Mexico,1996,117 779.16
Energy Industries,Mexico,1997,126 769.28
Energy Industries,Mexico,1998,141 046.28
Energy Industries,Mexico,1999,139 123.55
Energy Industries,Mexico,2000,152 368.05
Energy Industries,Mexico,2001,156 577.31
Energy Industries,Mexico,2002,155 890.00
Energy Industries,Mexico,2003,162 845.57
Energy Industries,Mexico,2004,160 103.85
Energy Industries,Mexico,2005,169 486.96
Energy Industries,Mexico,2006,160 559.74
Energy Industries,Mexico,2007,163 769.10
Energy Industries,Mexico,2008,161 263.41
Energy Industries,Mexico,2009,173 303.27
Energy Industries,Mexico,2010,173 516.78
Energy Industries,Mexico,2011,186 845.42
Energy Industries,Mexico,2012,195 799.27
Energy Industries,Mexico,2013,192 591.53
Energy Industries,Mexico,2014,187 220.81
Energy Industries,Mexico,2015,185 361.72
Energy Industries,Mexico,2016,212 006.56
Energy Industries,Mexico,2017,200 206.87
Energy Industries,Mexico,2018,199 248.87
Energy Industries,Mexico,2019,203 294.20
Energy Industries,Mexico,2020,..
Energy Industries,Mexico,2021,..
Energy Industries,Netherlands,1990,53 356.00
Energy Industries,Netherlands,1991,54 087.43
Energy Industries,Netherlands,1992,54 056.54
Energy Industries,Netherlands,1993,56 436.52
Energy Industries,Netherlands,1994,60 416.15
Energy Industries,Netherlands,1995,62 716.80
Energy Industries,Netherlands,1996,63 754.39
Energy Industries,Netherlands,1997,64 328.57
Energy Industries,Netherlands,1998,66 709.30
Energy Industries,Netherlands,1999,62 998.50
Energy Industries,Netherlands,2000,64 636.08
Energy Industries,Netherlands,2001,68 544.01
Energy Industries,Netherlands,2002,67 806.93
Energy Industries,Netherlands,2003,69 260.05
Energy Industries,Netherlands,2004,70 957.37
Energy Industries,Netherlands,2005,68 221.10
Energy Industries,Netherlands,2006,63 306.91
Energy Industries,Netherlands,2007,65 995.65
Energy Industries,Netherlands,2008,66 240.64
Energy Industries,Netherlands,2009,65 051.79
Energy Industries,Netherlands,2010,67 545.96
Energy Industries,Netherlands,2011,63 392.34
Energy Industries,Netherlands,2012,60 020.39
Energy Industries,Netherlands,2013,60 389.01
Energy Industries,Netherlands,2014,64 499.85
Energy Industries,Netherlands,2015,69 604.48
Energy Industries,Netherlands,2016,67 698.97
Energy Industries,Netherlands,2017,63 306.93
Energy Industries,Netherlands,2018,59 629.60
Energy Industries,Netherlands,2019,57 065.05
Energy Industries,Netherlands,2020,47 273.66
Energy Industries,Netherlands,2021,47 387.31
Energy Industries,New Zealand,1990,5 986.88
Energy Industries,New Zealand,1991,6 096.84
Energy Industries,New Zealand,1992,7 588.37
Energy Industries,New Zealand,1993,6 647.79
Energy Industries,New Zealand,1994,5 519.72
Energy Industries,New Zealand,1995,4 782.65
Energy Industries,New Zealand,1996,5 532.45
Energy Industries,New Zealand,1997,7 137.03
Energy Industries,New Zealand,1998,5 522.79
Energy Industries,New Zealand,1999,6 754.92
Energy Industries,New Zealand,2000,6 394.99
Energy Industries,New Zealand,2001,7 884.28
Energy Industries,New Zealand,2002,7 100.99
Energy Industries,New Zealand,2003,8 428.52
Energy Industries,New Zealand,2004,8 039.10
Energy Industries,New Zealand,2005,10 085.25
Energy Industries,New Zealand,2006,9 970.81
Energy Industries,New Zealand,2007,8 313.06
Energy Industries,New Zealand,2008,9 590.32
Energy Industries,New Zealand,2009,7 359.83
Energy Industries,New Zealand,2010,6 704.73
Energy Industries,New Zealand,2011,6 283.36
Energy Industries,New Zealand,2012,7 743.41
Energy Industries,New Zealand,2013,6 424.57
Energy Industries,New Zealand,2014,5 484.39
Energy Industries,New Zealand,2015,5 299.33
Energy Industries,New Zealand,2016,4 199.03
Energy Industries,New Zealand,2017,4 786.85
Energy Industries,New Zealand,2018,4 652.50
Energy Industries,New Zealand,2019,5 449.26
Energy Industries,New Zealand,2020,5 574.64
Energy Industries,New Zealand,2021,5 399.55
Energy Industries,Norway,1990,7 192.47
Energy Industries,Norway,1991,7 556.40
Energy Industries,Norway,1992,8 125.67
Energy Industries,Norway,1993,8 401.69
Energy Industries,Norway,1994,9 129.87
Energy Industries,Norway,1995,9 038.97
Energy Industries,Norway,1996,9 919.56
Energy Industries,Norway,1997,10 277.30
Energy Industries,Norway,1998,9 971.12
Energy Industries,Norway,1999,9 922.16
Energy Industries,Norway,2000,10 849.43
Energy Industries,Norway,2001,12 072.45
Energy Industries,Norway,2002,12 331.16
Energy Industries,Norway,2003,13 010.25
Energy Industries,Norway,2004,13 104.22
Energy Industries,Norway,2005,13 348.26
Energy Industries,Norway,2006,13 305.26
Energy Industries,Norway,2007,13 658.03
Energy Industries,Norway,2008,13 687.09
Energy Industries,Norway,2009,14 647.29
Energy Industries,Norway,2010,14 855.58
Energy Industries,Norway,2011,14 438.22
Energy Industries,Norway,2012,14 116.58
Energy Industries,Norway,2013,14 161.22
Energy Industries,Norway,2014,14 859.16
Energy Industries,Norway,2015,15 357.00
Energy Industries,Norway,2016,14 884.59
Energy Industries,Norway,2017,15 219.53
Energy Industries,Norway,2018,15 097.38
Energy Industries,Norway,2019,14 948.88
Energy Industries,Norway,2020,14 239.92
Energy Industries,Norway,2021,13 269.91
Energy Industries,Poland,1990,235 229.43
Energy Industries,Poland,1991,229 353.19
Energy Industries,Poland,1992,221 043.88
Energy Industries,Poland,1993,207 867.46
Energy Industries,Poland,1994,206 136.46
Energy Industries,Poland,1995,191 213.86
Energy Industries,Poland,1996,198 505.76
Energy Industries,Poland,1997,191 841.12
Energy Industries,Poland,1998,184 704.56
Energy Industries,Poland,1999,178 919.79
Energy Industries,Poland,2000,176 587.38
Energy Industries,Poland,2001,177 985.35
Energy Industries,Poland,2002,171 889.37
Energy Industries,Poland,2003,180 487.60
Energy Industries,Poland,2004,179 837.91
Energy Industries,Poland,2005,178 362.41
Energy Industries,Poland,2006,184 107.67
Energy Industries,Poland,2007,180 316.76
Energy Industries,Poland,2008,174 785.31
Energy Industries,Poland,2009,167 259.26
Energy Industries,Poland,2010,173 529.26
Energy Industries,Poland,2011,174 850.35
Energy Industries,Poland,2012,169 748.72
Energy Industries,Poland,2013,170 339.80
Energy Industries,Poland,2014,160 942.61
Energy Industries,Poland,2015,163 700.19
Energy Industries,Poland,2016,163 531.61
Energy Industries,Poland,2017,165 252.28
Energy Industries,Poland,2018,163 302.55
Energy Industries,Poland,2019,150 547.61
Energy Industries,Poland,2020,139 603.24
Energy Industries,Poland,2021,160 223.08
Energy Industries,Portugal,1990,16 415.43
Energy Industries,Portugal,1991,17 142.38
Energy Industries,Portugal,1992,20 142.80
Energy Industries,Portugal,1993,18 176.36
Energy Industries,Portugal,1994,17 391.68
Energy Industries,Portugal,1995,20 057.83
Energy Industries,Portugal,1996,16 030.90
Energy Industries,Portugal,1997,16 780.51
Energy Industries,Portugal,1998,19 390.01
Energy Industries,Portugal,1999,25 517.19
Energy Industries,Portugal,2000,21 687.06
Energy Industries,Portugal,2001,22 102.63
Energy Industries,Portugal,2002,25 514.33
Energy Industries,Portugal,2003,20 990.61
Energy Industries,Portugal,2004,22 486.01
Energy Industries,Portugal,2005,25 508.13
Energy Industries,Portugal,2006,22 527.98
Energy Industries,Portugal,2007,19 873.70
Energy Industries,Portugal,2008,19 280.48
Energy Industries,Portugal,2009,19 430.81
Energy Industries,Portugal,2010,14 525.26
Energy Industries,Portugal,2011,16 511.35
Energy Industries,Portugal,2012,17 466.71
Energy Industries,Portugal,2013,15 234.11
Energy Industries,Portugal,2014,14 550.39
Energy Industries,Portugal,2015,18 385.15
Energy Industries,Portugal,2016,17 385.95
Energy Industries,Portugal,2017,21 293.34
Energy Industries,Portugal,2018,17 858.79
Energy Industries,Portugal,2019,13 002.09
Energy Industries,Portugal,2020,10 375.31
Energy Industries,Portugal,2021,8 205.89
Energy Industries,Slovak Republic,1990,18 959.40
Energy Industries,Slovak Republic,1991,15 942.05
Energy Industries,Slovak Republic,1992,13 917.27
Energy Industries,Slovak Republic,1993,12 719.93
Energy Industries,Slovak Republic,1994,11 949.09
Energy Industries,Slovak Republic,1995,11 741.91
Energy Industries,Slovak Republic,1996,11 779.52
Energy Industries,Slovak Republic,1997,11 623.73
Energy Industries,Slovak Republic,1998,11 613.52
Energy Industries,Slovak Republic,1999,11 805.72
Energy Industries,Slovak Republic,2000,12 108.22
Energy Industries,Slovak Republic,2001,13 245.67
Energy Industries,Slovak Republic,2002,12 450.53
Energy Industries,Slovak Republic,2003,13 016.37
Energy Industries,Slovak Republic,2004,12 674.59
Energy Industries,Slovak Republic,2005,11 761.65
Energy Industries,Slovak Republic,2006,11 242.68
Energy Industries,Slovak Republic,2007,10 479.55
Energy Industries,Slovak Republic,2008,10 531.65
Energy Industries,Slovak Republic,2009,9 454.88
Energy Industries,Slovak Republic,2010,9 176.81
Energy Industries,Slovak Republic,2011,9 297.69
Energy Industries,Slovak Republic,2012,8 881.50
Energy Industries,Slovak Republic,2013,8 348.84
Energy Industries,Slovak Republic,2014,7 205.33
Energy Industries,Slovak Republic,2015,7 710.70
Energy Industries,Slovak Republic,2016,7 638.25
Energy Industries,Slovak Republic,2017,7 613.82
Energy Industries,Slovak Republic,2018,7 428.22
Energy Industries,Slovak Republic,2019,7 065.45
Energy Industries,Slovak Republic,2020,6 445.24
Energy Industries,Slovak Republic,2021,6 992.67
Energy Industries,Slovenia,1990,6 374.26
Energy Industries,Slovenia,1991,5 429.99
Energy Industries,Slovenia,1992,5 963.14
Energy Industries,Slovenia,1993,5 753.26
Energy Industries,Slovenia,1994,5 535.27
Energy Industries,Slovenia,1995,5 724.18
Energy Industries,Slovenia,1996,5 326.84
Energy Industries,Slovenia,1997,5 746.74
Energy Industries,Slovenia,1998,5 986.07
Energy Industries,Slovenia,1999,5 287.45
Energy Industries,Slovenia,2000,5 592.96
Energy Industries,Slovenia,2001,6 310.54
Energy Industries,Slovenia,2002,6 563.20
Energy Industries,Slovenia,2003,6 289.99
Energy Industries,Slovenia,2004,6 422.24
Energy Industries,Slovenia,2005,6 449.28
Energy Industries,Slovenia,2006,6 505.65
Energy Industries,Slovenia,2007,6 726.90
Energy Industries,Slovenia,2008,6 500.18
Energy Industries,Slovenia,2009,6 216.70
Energy Industries,Slovenia,2010,6 346.73
Energy Industries,Slovenia,2011,6 366.05
Energy Industries,Slovenia,2012,6 058.82
Energy Industries,Slovenia,2013,5 778.78
Energy Industries,Slovenia,2014,4 452.26
Energy Industries,Slovenia,2015,4 565.79
Energy Industries,Slovenia,2016,4 934.80
Energy Industries,Slovenia,2017,4 920.89
Energy Industries,Slovenia,2018,4 806.00
Energy Industries,Slovenia,2019,4 579.60
Energy Industries,Slovenia,2020,4 514.77
Energy Industries,Slovenia,2021,4 198.37
Energy Industries,Spain,1990,78 851.48
Energy Industries,Spain,1991,79 268.02
Energy Industries,Spain,1992,86 553.32
Energy Industries,Spain,1993,80 638.14
Energy Industries,Spain,1994,80 362.08
Energy Industries,Spain,1995,86 127.06
Energy Industries,Spain,1996,73 088.12
Energy Industries,Spain,1997,85 532.32
Energy Industries,Spain,1998,85 119.53
Energy Industries,Spain,1999,100 404.35
Energy Industries,Spain,2000,104 951.71
Energy Industries,Spain,2001,99 166.05
Energy Industries,Spain,2002,113 247.00
Energy Industries,Spain,2003,106 090.59
Energy Industries,Spain,2004,115 836.82
Energy Industries,Spain,2005,125 694.36
Energy Industries,Spain,2006,120 865.81
Energy Industries,Spain,2007,126 530.02
Energy Industries,Spain,2008,109 140.46
Energy Industries,Spain,2009,91 590.18
Energy Industries,Spain,2010,74 440.17
Energy Industries,Spain,2011,87 134.62
Energy Industries,Spain,2012,92 260.46
Energy Industries,Spain,2013,72 045.70
Energy Industries,Spain,2014,75 256.11
Energy Industries,Spain,2015,85 216.65
Energy Industries,Spain,2016,69 891.88
Energy Industries,Spain,2017,80 012.99
Energy Industries,Spain,2018,70 730.93
Energy Industries,Spain,2019,55 263.33
Energy Industries,Spain,2020,40 797.02
Energy Industries,Spain,2021,41 246.85
Energy Industries,Sweden,1990,9 857.85
Energy Industries,Sweden,1991,10 798.14
Energy Industries,Sweden,1992,11 394.17
Energy Industries,Sweden,1993,11 545.03
Energy Industries,Sweden,1994,12 016.50
Energy Industries,Sweden,1995,11 258.93
Energy Industries,Sweden,1996,15 718.53
Energy Industries,Sweden,1997,11 042.35
Energy Industries,Sweden,1998,12 071.75
Energy Industries,Sweden,1999,10 366.30
Energy Industries,Sweden,2000,8 878.69
Energy Industries,Sweden,2001,10 397.81
Energy Industries,Sweden,2002,11 318.21
Energy Industries,Sweden,2003,12 463.80
Energy Industries,Sweden,2004,11 529.16
Energy Industries,Sweden,2005,10 645.18
Energy Industries,Sweden,2006,10 700.73
Energy Industries,Sweden,2007,10 169.36
Energy Industries,Sweden,2008,10 075.51
